"ID tài sản video","ID video chung","ID Trang","Tên Trang","Tiêu đề","Thời lượng (giây)","Thời gian đăng","Nhãn tùy chỉnh","Bình luận về dữ liệu",Ngày,"Số người tiếp cận","Lượt xem video trong tối thiểu 3 giây","Số Giây xem","Số Giây xem trung bình","Lượt xem video trong tối thiểu 3 giây từ Bài viết đã quảng cáo","Lượt xem video trong tối thiểu 3 giây từ Bài viết tự nhiên","Cảm xúc, bình luận và lượt chia sẻ","Cảm xúc","Bình luận","Lượt chia sẻ","Lượt xem video trong tối thiểu 1 phút","Số người xem trong tối thiểu 3 giây","Số người xem trong tối thiểu 1 phút"
2519782121805948,,198980770851754,"Chim Cút",,431,"04/30/2026 00:30",,,04/12/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
2519782121805948,,198980770851754,"Chim Cút",,431,"04/30/2026 00:30",,,04/13/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
2519782121805948,,198980770851754,"Chim Cút",,431,"04/30/2026 00:30",,,04/14/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
2519782121805948,,198980770851754,"Chim Cút",,431,"04/30/2026 00:30",,,04/15/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
2519782121805948,,198980770851754,"Chim Cút",,431,"04/30/2026 00:30",,,04/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
2519782121805948,,198980770851754,"Chim Cút",,431,"04/30/2026 00:30",,,04/17/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
2519782121805948,,198980770851754,"Chim Cút",,431,"04/30/2026 00:30",,,04/18/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
2519782121805948,,198980770851754,"Chim Cút",,431,"04/30/2026 00:30",,,04/19/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
2519782121805948,,198980770851754,"Chim Cút",,431,"04/30/2026 00:30",,,04/20/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
2519782121805948,,198980770851754,"Chim Cút",,431,"04/30/2026 00:30",,,04/21/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
2519782121805948,,198980770851754,"Chim Cút",,431,"04/30/2026 00:30",,,04/22/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
2519782121805948,,198980770851754,"Chim Cút",,431,"04/30/2026 00:30",,,04/23/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
2519782121805948,,198980770851754,"Chim Cút",,431,"04/30/2026 00:30",,,04/24/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
2519782121805948,,198980770851754,"Chim Cút",,431,"04/30/2026 00:30",,,04/25/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
2519782121805948,,198980770851754,"Chim Cút",,431,"04/30/2026 00:30",,,04/26/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
2519782121805948,,198980770851754,"Chim Cút",,431,"04/30/2026 00:30",,,04/27/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
2519782121805948,,198980770851754,"Chim Cút",,431,"04/30/2026 00:30",,,04/28/2026,0,1,9.037,4.518,0,1,0,0,0,0,0,1,0
2519782121805948,,198980770851754,"Chim Cút",,431,"04/30/2026 00:30",,,04/29/2026,0,2,42.638,10.659,0,2,0,0,0,0,0,2,0
2519782121805948,,198980770851754,"Chim Cút",,431,"04/30/2026 00:30",,,04/30/2026,4969,2065,59317.311,12.623,0,2065,118,92,14,12,131,2022,129
26311496275219555,,198980770851754,"Chim Cút",,22,"04/26/2026 04:01",,,04/01/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
26311496275219555,,198980770851754,"Chim Cút",,22,"04/26/2026 04:01",,,04/02/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
26311496275219555,,198980770851754,"Chim Cút",,22,"04/26/2026 04:01",,,04/03/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
26311496275219555,,198980770851754,"Chim Cút",,22,"04/26/2026 04:01",,,04/04/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
26311496275219555,,198980770851754,"Chim Cút",,22,"04/26/2026 04:01",,,04/05/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
26311496275219555,,198980770851754,"Chim Cút",,22,"04/26/2026 04:01",,,04/06/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
26311496275219555,,198980770851754,"Chim Cút",,22,"04/26/2026 04:01",,,04/07/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
26311496275219555,,198980770851754,"Chim Cút",,22,"04/26/2026 04:01",,,04/08/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
26311496275219555,,198980770851754,"Chim Cút",,22,"04/26/2026 04:01",,,04/09/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
26311496275219555,,198980770851754,"Chim Cút",,22,"04/26/2026 04:01",,,04/10/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
26311496275219555,,198980770851754,"Chim Cút",,22,"04/26/2026 04:01",,,04/11/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
26311496275219555,,198980770851754,"Chim Cút",,22,"04/26/2026 04:01",,,04/12/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
26311496275219555,,198980770851754,"Chim Cút",,22,"04/26/2026 04:01",,,04/13/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
26311496275219555,,198980770851754,"Chim Cút",,22,"04/26/2026 04:01",,,04/14/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
26311496275219555,,198980770851754,"Chim Cút",,22,"04/26/2026 04:01",,,04/15/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
26311496275219555,,198980770851754,"Chim Cút",,22,"04/26/2026 04:01",,,04/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
26311496275219555,,198980770851754,"Chim Cút",,22,"04/26/2026 04:01",,,04/17/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
26311496275219555,,198980770851754,"Chim Cút",,22,"04/26/2026 04:01",,,04/18/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
26311496275219555,,198980770851754,"Chim Cút",,22,"04/26/2026 04:01",,,04/19/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
26311496275219555,,198980770851754,"Chim Cút",,22,"04/26/2026 04:01",,,04/20/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
26311496275219555,,198980770851754,"Chim Cút",,22,"04/26/2026 04:01",,,04/21/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
26311496275219555,,198980770851754,"Chim Cút",,22,"04/26/2026 04:01",,,04/22/2026,0,0,1.789,1.789,0,0,0,0,0,0,0,0,0
26311496275219555,,198980770851754,"Chim Cút",,22,"04/26/2026 04:01",,,04/23/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
26311496275219555,,198980770851754,"Chim Cút",,22,"04/26/2026 04:01",,,04/24/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
26311496275219555,,198980770851754,"Chim Cút",,22,"04/26/2026 04:01",,,04/25/2026,0,1,8.844,2.211,0,1,0,0,0,0,0,1,0
26311496275219555,,198980770851754,"Chim Cút",,22,"04/26/2026 04:01",,,04/26/2026,6000,2167,38489.458,7.014,0,2167,146,122,4,20,0,2063,0
26311496275219555,,198980770851754,"Chim Cút",,22,"04/26/2026 04:01",,,04/27/2026,2904,1026,18271.87,6.926,0,1026,38,33,0,5,0,1006,0
26311496275219555,,198980770851754,"Chim Cút",,22,"04/26/2026 04:01",,,04/28/2026,1493,556,9284.962,6.802,0,556,23,18,0,5,0,547,0
26311496275219555,,198980770851754,"Chim Cút",,22,"04/26/2026 04:01",,,04/29/2026,931,319,5780.995,7.19,0,319,15,13,0,2,0,315,0
26311496275219555,,198980770851754,"Chim Cút",,22,"04/26/2026 04:01",,,04/30/2026,889,288,4719.418,6.482,0,288,6,4,1,1,0,294,0
949822997850337,,198980770851754,"Chim Cút",,41,"04/25/2026 21:00",,,04/01/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
949822997850337,,198980770851754,"Chim Cút",,41,"04/25/2026 21:00",,,04/02/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
949822997850337,,198980770851754,"Chim Cút",,41,"04/25/2026 21:00",,,04/03/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
949822997850337,,198980770851754,"Chim Cút",,41,"04/25/2026 21:00",,,04/04/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
949822997850337,,198980770851754,"Chim Cút",,41,"04/25/2026 21:00",,,04/05/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
949822997850337,,198980770851754,"Chim Cút",,41,"04/25/2026 21:00",,,04/06/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
949822997850337,,198980770851754,"Chim Cút",,41,"04/25/2026 21:00",,,04/07/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
949822997850337,,198980770851754,"Chim Cút",,41,"04/25/2026 21:00",,,04/08/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
949822997850337,,198980770851754,"Chim Cút",,41,"04/25/2026 21:00",,,04/09/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
949822997850337,,198980770851754,"Chim Cút",,41,"04/25/2026 21:00",,,04/10/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
949822997850337,,198980770851754,"Chim Cút",,41,"04/25/2026 21:00",,,04/11/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
949822997850337,,198980770851754,"Chim Cút",,41,"04/25/2026 21:00",,,04/12/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
949822997850337,,198980770851754,"Chim Cút",,41,"04/25/2026 21:00",,,04/13/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
949822997850337,,198980770851754,"Chim Cút",,41,"04/25/2026 21:00",,,04/14/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
949822997850337,,198980770851754,"Chim Cút",,41,"04/25/2026 21:00",,,04/15/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
949822997850337,,198980770851754,"Chim Cút",,41,"04/25/2026 21:00",,,04/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
949822997850337,,198980770851754,"Chim Cút",,41,"04/25/2026 21:00",,,04/17/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
949822997850337,,198980770851754,"Chim Cút",,41,"04/25/2026 21:00",,,04/18/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
949822997850337,,198980770851754,"Chim Cút",,41,"04/25/2026 21:00",,,04/19/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
949822997850337,,198980770851754,"Chim Cút",,41,"04/25/2026 21:00",,,04/20/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
949822997850337,,198980770851754,"Chim Cút",,41,"04/25/2026 21:00",,,04/21/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
949822997850337,,198980770851754,"Chim Cút",,41,"04/25/2026 21:00",,,04/22/2026,0,0,1.002,1.002,0,0,0,0,0,0,0,0,0
949822997850337,,198980770851754,"Chim Cút",,41,"04/25/2026 21:00",,,04/23/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
949822997850337,,198980770851754,"Chim Cút",,41,"04/25/2026 21:00",,,04/24/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
949822997850337,,198980770851754,"Chim Cút",,41,"04/25/2026 21:00",,,04/25/2026,1275,570,9929.613,8.961,0,570,43,39,0,4,0,563,0
949822997850337,,198980770851754,"Chim Cút",,41,"04/25/2026 21:00",,,04/26/2026,2231,850,13772.166,6.945,0,850,42,32,0,10,0,831,0
949822997850337,,198980770851754,"Chim Cút",,41,"04/25/2026 21:00",,,04/27/2026,1026,358,6139.123,7.024,0,358,13,11,0,2,0,337,0
949822997850337,,198980770851754,"Chim Cút",,41,"04/25/2026 21:00",,,04/28/2026,782,273,4850.633,7.416,0,273,5,3,0,2,0,272,0
949822997850337,,198980770851754,"Chim Cút",,41,"04/25/2026 21:00",,,04/29/2026,706,236,3524.524,5.825,0,236,4,1,0,3,0,235,0
949822997850337,,198980770851754,"Chim Cút",,41,"04/25/2026 21:00",,,04/30/2026,803,314,9480.046,14.766,0,314,14,7,0,7,0,313,0
1328566702463334,,198980770851754,"Chim Cút",,24,"04/25/2026 07:40",,,04/01/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
1328566702463334,,198980770851754,"Chim Cút",,24,"04/25/2026 07:40",,,04/02/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
1328566702463334,,198980770851754,"Chim Cút",,24,"04/25/2026 07:40",,,04/03/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
1328566702463334,,198980770851754,"Chim Cút",,24,"04/25/2026 07:40",,,04/04/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
1328566702463334,,198980770851754,"Chim Cút",,24,"04/25/2026 07:40",,,04/05/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
1328566702463334,,198980770851754,"Chim Cút",,24,"04/25/2026 07:40",,,04/06/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
1328566702463334,,198980770851754,"Chim Cút",,24,"04/25/2026 07:40",,,04/07/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
1328566702463334,,198980770851754,"Chim Cút",,24,"04/25/2026 07:40",,,04/08/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
1328566702463334,,198980770851754,"Chim Cút",,24,"04/25/2026 07:40",,,04/09/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
1328566702463334,,198980770851754,"Chim Cút",,24,"04/25/2026 07:40",,,04/10/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
1328566702463334,,198980770851754,"Chim Cút",,24,"04/25/2026 07:40",,,04/11/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
1328566702463334,,198980770851754,"Chim Cút",,24,"04/25/2026 07:40",,,04/12/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
1328566702463334,,198980770851754,"Chim Cút",,24,"04/25/2026 07:40",,,04/13/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
1328566702463334,,198980770851754,"Chim Cút",,24,"04/25/2026 07:40",,,04/14/2026,0,1,41.139,41.139,0,1,0,0,0,0,0,1,0
1328566702463334,,198980770851754,"Chim Cút",,24,"04/25/2026 07:40",,,04/15/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
1328566702463334,,198980770851754,"Chim Cút",,24,"04/25/2026 07:40",,,04/16/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
1328566702463334,,198980770851754,"Chim Cút",,24,"04/25/2026 07:40",,,04/17/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
1328566702463334,,198980770851754,"Chim Cút",,24,"04/25/2026 07:40",,,04/18/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
1328566702463334,,198980770851754,"Chim Cút",,24,"04/25/2026 07:40",,,04/19/2026,0,0,0.015,0.015,0,0,0,0,0,0,0,0,0
1328566702463334,,198980770851754,"Chim Cút",,24,"04/25/2026 07:40",,,04/20/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
1328566702463334,,198980770851754,"Chim Cút",,24,"04/25/2026 07:40",,,04/21/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
1328566702463334,,198980770851754,"Chim Cút",,24,"04/25/2026 07:40",,,04/22/2026,0,1,5.228,5.228,0,1,0,0,0,0,0,1,0
1328566702463334,,198980770851754,"Chim Cút",,24,"04/25/2026 07:40",,,04/23/2026,0,3,58.17,14.542,0,3,0,0,0,0,0,3,0
1328566702463334,,198980770851754,"Chim Cút",,24,"04/25/2026 07:40",,,04/24/2026,0,20,536.732,23.336,0,20,0,0,0,0,0,20,0
1328566702463334,,198980770851754,"Chim Cút",,24,"04/25/2026 07:40",,,04/25/2026,53808,34364,840894.583,16.746,0,34364,608,578,18,12,0,34316,0
1328566702463334,,198980770851754,"Chim Cút",,24,"04/25/2026 07:40",,,04/26/2026,47843,26550,589574.412,13.301,0,26550,552,522,16,14,0,26359,0
1328566702463334,,198980770851754,"Chim Cút",,24,"04/25/2026 07:40",,,04/27/2026,9016,4896,104129.886,12.042,0,4896,100,95,4,1,0,4704,0
1328566702463334,,198980770851754,"Chim Cút",,24,"04/25/2026 07:40",,,04/28/2026,5123,2410,52102.089,11.971,0,2410,38,36,0,2,0,2385,0
1328566702463334,,198980770851754,"Chim Cút",,24,"04/25/2026 07:40",,,04/29/2026,3450,1738,35145.133,11,0,1738,23,22,1,0,0,1714,0
1328566702463334,,198980770851754,"Chim Cút",,24,"04/25/2026 07:40",,,04/30/2026,3735,1901,39326.013,11.431,0,1901,28,27,0,1,0,1897,0
2805948069797629,,198980770851754,"Chim Cút",,70,"04/23/2026 06:01",,,04/01/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
2805948069797629,,198980770851754,"Chim Cút",,70,"04/23/2026 06:01",,,04/02/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
2805948069797629,,198980770851754,"Chim Cút",,70,"04/23/2026 06:01",,,04/03/2026,0,0,0,0,0,0,0,0,0,0,0,0,0
